listing_id,clean,address_variant,code_switched
4533,"Nhà tại quận Ba Đình, 3 phòng ngủ, diện tích 60 mét vuông, giá dưới 13.1 tỷ đồng","Nhà Q Ba Đình, 3 PN, 60 mét vuông, giá dưới 13.1 tỷ","house tại Ba Đình, 3 BR, 60 mét vuông, giá dưới 13.1 B"
4538,"Nhà tại Hà Đông, có 4 phòng ngủ, diện tích 30 mét vuông, giá dưới 5 tỷ đồng.","Nhà Q Hà Đông, 4 PN, 30 mét vuông, giá dưới 5 tỷ.","house ở Hà Đông, 4 BR, 30 mét vuông, giá dưới 5 B."
4541,"Nhà tại quận Tây Hồ, 3 phòng ngủ, diện tích 47 mét vuông, giá dưới 14.7 tỷ đồng","Nhà tại Q Tây Hồ, 3 PN, 47 mét vuông, giá dưới 14.7 tỷ","house ở Tây Hồ, 3 BR, 47 mét vuông, giá dưới 14.7 B"
4548,"Tìm căn hộ chung cư tại quận Chương Mỹ, có 2 phòng ngủ, diện tích 61 mét vuông, giá dưới 2.95 tỷ đồng.","Tìm căn hộ chung cư tại Q Chương Mỹ, 2 PN, 61 mét vuông, giá dưới 2.95 tỷ.","Tìm apartment tại Chương Mỹ, 2 BR, 61 mét vuông, giá dưới 2.95 B."
4560,"Nhà tại quận Tây Hồ, diện tích 31 mét vuông, có 3 phòng ngủ, giá dưới 8.25 tỷ đồng.","Nhà tại Q Tây Hồ, diện tích 31 mét vuông, có 3 PN, giá dưới 8.25 tỷ.","apartment tại Tây Hồ, diện tích 31 mét vuông, 3 BR, giá dưới 8.25 B."
4575,"Tìm căn hộ chung cư 1 phòng ngủ tại quận Hoàng Mai, diện tích 45 mét vuông, giá dưới 4.2 tỷ đồng.","Tìm căn hộ chung cư 1 PN tại Q Hoàng Mai, diện tích 45 mét vuông, giá dưới 4.2 tỷ.","Tìm apartment 1 BR tại Hoàng Mai, diện tích 45 mét vuông, giá dưới 4.2 B."
4578,"Tìm căn hộ chung cư tại quận Hoài Đức, có 3 phòng ngủ, diện tích 128 mét vuông, giá dưới 7.35 tỷ đồng.","Tìm căn hộ chung cư tại Q Hoài Đức, 3 PN, 128 mét vuông, giá dưới 7.35 tỷ.","Tìm apartment tại Hoài Đức, 3 BR, diện tích 128 mét vuông, giá dưới 7.35 B."
4579,"Tìm căn hộ chung cư 1 phòng ngủ tại quận Thanh Trì, diện tích 42 mét vuông, giá dưới 2.09 tỷ đồng.","Tìm căn hộ chung cư 1 PN tại Q Thanh Trì, diện tích 42 mét vuông, giá dưới 2.09 tỷ.","Tìm apartment 1 BR tại Thanh Trì, diện tích 42 mét vuông, giá dưới 2.09 B."
4584,"Cần tìm căn hộ chung cư quận Hoàng Mai có 2 phòng ngủ, diện tích 74 mét vuông, giá dưới 5.31 tỷ đồng.","Tìm căn hộ chung cư Q Hoàng Mai, 2 PN, 74 mét vuông, giá dưới 5.31 tỷ.","Search apartment tại quận Hoàng Mai, 2 BR, diện tích 74 mét vuông, price under 5.31 B."
4587,"Nhà tại quận Hoàng Mai, diện tích 38 mét vuông, có 3 phòng ngủ, giá dưới 6.4 tỷ đồng.","Nhà tại Q Hoàng Mai, diện tích 38 mét vuông, có 3 PN, giá dưới 6.4 tỷ.","apartment tại Hoàng Mai, diện tích 38 mét vuông, 3 BR, giá dưới 6.4 B."
4590,"Tìm căn hộ chung cư tại quận Thanh Xuân, có 2 phòng ngủ, diện tích 72 mét vuông, giá dưới 5.0 tỷ đồng.","Tìm căn hộ chung cư tại Q Thanh Xuân, 2 PN, 72 mét vuông, giá dưới 5.0 tỷ.","Tìm apartment tại Thanh Xuân, 2 BR, 72 mét vuông, giá dưới 5.0 B."
4592,"Nhà tại quận Hoàng Mai, 3 phòng ngủ, diện tích 40 mét vuông, giá dưới 7.5 tỷ đồng","Nhà tại Q Hoàng Mai, 3 PN, diện tích 40 mét vuông, giá dưới 7.5 tỷ","house tại Hoàng Mai, 3 BR, diện tích 40 mét vuông, giá dưới 7.5 B"
4601,"Cần bán căn hộ chung cư tại quận Hà Đông, có 4 phòng ngủ, diện tích 154 mét vuông, giá dưới 9.3 tỷ đồng.","Cần bán căn hộ chung cư tại Q Hà Đông, 4 PN, 154 mét vuông, giá dưới 9.3 tỷ.","Need bán apartment tại Hà Đông, 4 BR, diện tích 154 mét vuông, giá dưới 9.3 B."
4602,"Nhà tại quận Đống Đa, diện tích 30 mét vuông, có 2 phòng ngủ, giá dưới 6.5 tỷ đồng.","Nhà Q Đống Đa, 30 mét vuông, 2 PN, giá dưới 6.5 tỷ.","house tại Đống Đa, 30 mét vuông, 2 BR, giá dưới 6.5 B."
4603,"Nhà tại quận Thanh Xuân, 4 phòng ngủ, diện tích 35 mét vuông, giá dưới 16.0 tỷ đồng","Nhà tại Q Thanh Xuân, 4 PN, 35 mét vuông, giá dưới 16.0 tỷ","house tại Thanh Xuân, 4 BR, 35 mét vuông, giá dưới 16.0 B"
4608,"Nhà 2 phòng ngủ tại quận Hoàng Mai, diện tích 35 mét vuông, giá dưới 6.45 tỷ đồng","Nhà 2 PN tại Q Hoàng Mai, 35 mét vuông, giá dưới 6.45 tỷ","house 2 BR tại Hoàng Mai, 35 mét vuông, giá dưới 6.45 B"
4612,"Nhà tại quận Long Biên, 4 phòng ngủ, diện tích 47 mét vuông, giá dưới 16.2 tỷ đồng.","Nhà tại Q Long Biên, 4 PN, 47 mét vuông, giá dưới 16.2 tỷ.","house tại Long Biên, 4 BR, 47 mét vuông, giá dưới 16.2 B."
4624,"Nhà 3 phòng ngủ tại quận Nam Từ Liêm, diện tích 40 mét vuông, giá dưới 8.1 tỷ đồng","Nhà 3 PN tại Q Nam Từ Liêm, diện tích 40 mét vuông, giá dưới 8.1 tỷ","house 3 BR tại Nam Từ Liêm, diện tích 40 mét vuông, giá dưới 8.1 B"
4626,"Nhà tại quận Bắc Từ Liêm, 4 phòng ngủ, diện tích 33 mét vuông, giá dưới 9.2 tỷ đồng","Nhà tại Q Bắc Từ Liêm, 4 PN, 33 mét vuông, giá dưới 9.2 tỷ","house tại Bắc Từ Liêm, 4 BR, 33 mét vuông, giá dưới 9.2 B"
4640,"Tìm căn hộ chung cư tại quận Cầu Giấy, có 2 phòng ngủ, diện tích 68 mét vuông, giá dưới 6.1 tỷ đồng.","Tìm căn hộ chung cư tại Q Cầu Giấy, 2 PN, 68 mét vuông, giá dưới 6.1 tỷ.","Search apartment tại Cầu Giấy, 2 BR, 68 mét vuông, giá dưới 6.1 B."
4651,"Nhà tại quận Hoàng Mai, 3 phòng ngủ, diện tích 36.7 mét vuông, giá dưới 9.3 tỷ đồng.","Nhà ở Q Hoàng Mai, 3 PN, 36.7 mét vuông, giá dưới 9.3 tỷ.","house tại quận Hoàng Mai, 3 BR, 36.7 mét vuông, giá dưới 9.3 B."
4656,"Nhà tại quận Ba Đình, diện tích 40 mét vuông, có 2 phòng ngủ, giá dưới 9.0 tỷ đồng","Nhà tại Q Ba Đình, diện tích 40 mét vuông, có 2 PN, giá dưới 9.0 tỷ","house tại Ba Đình, diện tích 40 mét vuông, 2 BR, giá dưới 9.0 B"
4657,"Nhà tại quận Tây Hồ, diện tích 42 mét vuông, 3 phòng ngủ, giá dưới 8.0 tỷ đồng.","Nhà Q Tây Hồ, 42 mét vuông, 3 PN, giá dưới 8.0 tỷ.","house tại Tây Hồ, 42 mét vuông, 3 BR, giá dưới 8.0 B."
4660,"Tìm căn hộ chung cư tại quận Ba Đình, có 3 phòng ngủ, diện tích 97 mét vuông, giá dưới 16.66 tỷ đồng.","Tìm căn hộ chung cư tại Q Ba Đình, 3 PN, 97 mét vuông, giá dưới 16.66 tỷ.","Search apartment tại Ba Đình, 3 BR, 97 mét vuông, price under 16.66 B."
4661,"Cần tìm căn hộ chung cư tại quận Nam Từ Liêm, có 3 phòng ngủ, diện tích 75.6 mét vuông, giá dưới 5.5 tỷ đồng.","Tìm căn hộ chung cư tại Q Nam Từ Liêm, 3 PN, 75.6 mét vuông, giá dưới 5.5 tỷ.","Search apartment tại Nam Từ Liêm, 3 BR, 75.6 mét vuông, giá dưới 5.5 B."
4663,"Cần tìm căn hộ chung cư tại quận Nam Từ Liêm, có 3 phòng ngủ, diện tích 116.5 mét vuông, giá dưới 14.4 tỷ đồng.","Tìm căn hộ chung cư tại Q Nam Từ Liêm, 3 PN, 116.5 mét vuông, giá dưới 14.4 tỷ.","Search apartment tại Nam Từ Liêm, 3 BR, 116.5 mét vuông, giá dưới 14.4 B."
4666,"Tìm căn hộ chung cư tại quận Thanh Xuân, có 2 phòng ngủ, diện tích 71 mét vuông, giá dưới 6.8 tỷ đồng.","Tìm căn hộ chung cư tại Q Thanh Xuân, 2 PN, 71 mét vuông, giá dưới 6.8 tỷ.","Tìm apartment tại Thanh Xuân, 2 BR, 71 mét vuông, giá dưới 6.8 B."
4671,"Tìm căn hộ chung cư tại quận Hà Đông, có 3 phòng ngủ, diện tích 98 mét vuông, giá dưới 5.7 tỷ đồng.","Tìm căn hộ chung cư tại Q Hà Đông, 3 PN, 98 mét vuông, giá dưới 5.7 tỷ.","Tìm apartment tại Hà Đông, 3 BR, 98 mét vuông, giá dưới 5.7 B."
4686,"Tìm căn hộ chung cư tại quận Thanh Xuân, có 3 phòng ngủ, diện tích 89 mét vuông, giá dưới 8.3 tỷ đồng.","Tìm căn hộ chung cư tại Q Thanh Xuân, 3 PN, 89 mét vuông, giá dưới 8.3 tỷ.","Tìm apartment tại Thanh Xuân, 3 BR, 89 mét vuông, giá dưới 8.3 B."
4690,"Cần tìm căn hộ chung cư tại quận Bắc Từ Liêm, có 2 phòng ngủ, diện tích 65 mét vuông, giá dưới 4.0 tỷ đồng.","Cần tìm căn hộ chung cư tại Q Bắc Từ Liêm, 2 PN, 65 mét vuông, giá dưới 4.0 tỷ.","Tìm apartment tại Bắc Từ Liêm, 2 BR, 65 mét vuông, giá dưới 4.0 B."
4694,"Tìm biệt thự liền kề tại Hà Đông, có 4 phòng ngủ, diện tích 130 mét vuông, giá dưới 40.5 tỷ đồng.","Tìm biệt thự liền kề tại Hà Đông, 4 PN, 130 mét vuông, giá dưới 40.5 tỷ.","Tìm apartment tại Hà Đông, 4 BR, 130 mét vuông, giá dưới 40.5 B."
4696,"Nhà 2 phòng ngủ tại quận Hoàng Mai, diện tích 19 mét vuông, giá dưới 2.3 tỷ đồng","Nhà 2 PN tại Q Hoàng Mai, diện tích 19 mét vuông, giá dưới 2.3 tỷ","house 2 BR tại Hoàng Mai, diện tích 19 mét vuông, giá dưới 2.3 B"
4697,"Tìm căn hộ chung cư tại quận Hà Đông, có 3 phòng ngủ, diện tích 120 mét vuông, giá dưới 7,5 tỷ đồng.","Tìm căn hộ chung cư tại Q Hà Đông, 3 PN, 120 mét vuông, giá dưới 7,5 tỷ.","Tìm apartment tại Hà Đông, 3 BR, 120 mét vuông, giá dưới 7,5 B."
4706,"Nhà 4 phòng ngủ tại quận Đống Đa, diện tích 30 mét vuông, giá dưới 6.8 tỷ đồng","Nhà 4 PN tại Q Đống Đa, diện tích 30 mét vuông, giá dưới 6.8 tỷ","house 4 BR tại Đống Đa, diện tích 30 mét vuông, giá dưới 6.8 B"
4714,"Tìm căn hộ chung cư tại quận Tây Hồ, có 2 phòng ngủ, diện tích 75 mét vuông, giá dưới 5.99 tỷ đồng.","Tìm căn hộ chung cư ở Q Tây Hồ, 2 PN, 75 mét vuông, giá dưới 5.99 tỷ.","Search apartment tại Tây Hồ, 2 BR, 75 mét vuông, giá dưới 5.99 B."
4724,"Nhà tại quận Nam Từ Liêm, diện tích 56 mét vuông, có 4 phòng ngủ, giá dưới 14.3 tỷ đồng.","Nhà tại Q Nam Từ Liêm, diện tích 56 mét vuông, có 4 PN, giá dưới 14.3 tỷ.","house tại Nam Từ Liêm, diện tích 56 mét vuông, 4 BR, giá dưới 14.3 B."
4738,"Cần tìm căn hộ chung cư 2 phòng ngủ tại quận Nam Từ Liêm, diện tích 69,5 mét vuông, giá dưới 5,95 tỷ đồng.","Tìm căn hộ chung cư 2 PN ở Q Nam Từ Liêm, 69,5 mét vuông, giá dưới 5,95 tỷ.","Search apartment 2 BR tại Nam Từ Liêm, 69,5 mét vuông, price under 5,95 B."
4752,"Nhà 3 phòng ngủ tại quận Đống Đa, diện tích 69 mét vuông, giá dưới 16.0 tỷ đồng.","Nhà 3 PN tại Q Đống Đa, diện tích 69 mét vuông, giá dưới 16.0 tỷ.","house 3 BR tại Đống Đa, diện tích 69 mét vuông, giá dưới 16.0 B."
4759,"Nhà tại quận Long Biên, 5 phòng ngủ, diện tích 105 mét vuông, giá dưới 20.4 tỷ đồng","Nhà tại Q Long Biên, 5 PN, 105 mét vuông, giá dưới 20.4 tỷ","house tại Long Biên, 5 BR, 105 mét vuông, giá dưới 20.4 B"
4767,"Cần bán căn hộ chung cư tại quận Long Biên, 3 phòng ngủ, diện tích 104.12 mét vuông, giá dưới 6.7 tỷ đồng.","Cần bán căn hộ chung cư tại Q Long Biên, 3 PN, diện tích 104.12 mét vuông, giá dưới 6.7 tỷ.","Cần bán apartment tại Long Biên, 3 BR, diện tích 104.12 mét vuông, giá dưới 6.7 B."
4768,"Cần tìm căn hộ chung cư tại quận Thanh Xuân, có 2 phòng ngủ, diện tích 77 mét vuông, giá dưới 6.9 tỷ đồng.","Tìm căn hộ chung cư Q Thanh Xuân, 2 PN, 77 mét vuông, giá dưới 6.9 tỷ.","Search apartment tại Thanh Xuân, 2 BR, 77 mét vuông, price under 6.9 B."
4770,"Tìm căn hộ chung cư tại quận Cầu Giấy, có 3 phòng ngủ, diện tích 95 mét vuông, giá dưới 8.2 tỷ đồng.","Tìm căn hộ chung cư tại Q Cầu Giấy, 3 PN, 95 mét vuông, giá dưới 8.2 tỷ.","Tìm apartment tại Cầu Giấy, 3 BR, 95 mét vuông, giá dưới 8.2 B."
4777,"Nhà tại Hà Đông, diện tích 34 mét vuông, 3 phòng ngủ, giá dưới 11.8 tỷ đồng.","Nhà Q Hà Đông, 34 mét vuông, 3 PN, giá dưới 11.8 tỷ.","house ở Hà Đông, 34 mét vuông, 3 BR, giá dưới 11.8 B."
4782,"Nhà 4 phòng ngủ tại quận Nam Từ Liêm, diện tích 33 mét vuông, giá dưới 7.55 tỷ đồng.","Nhà 4 PN tại Q Nam Từ Liêm, diện tích 33 mét vuông, giá dưới 7.55 tỷ.","4 BR apartment tại Nam Từ Liêm, diện tích 33 mét vuông, giá dưới 7.55 B."
4784,"Nhà 4 phòng ngủ tại quận Hoàng Mai, diện tích 37 mét vuông, giá dưới 7.3 tỷ đồng.","Nhà 4 PN tại Q Hoàng Mai, diện tích 37 mét vuông, giá dưới 7.3 tỷ.","house 4 BR tại Hoàng Mai, diện tích 37 mét vuông, giá dưới 7.3 B."
4785,"Nhà tại quận Đống Đa, có 4 phòng ngủ, diện tích 86 mét vuông, giá dưới 47.5 tỷ đồng","Nhà tại Q Đống Đa, có 4 PN, diện tích 86 mét vuông, giá dưới 47.5 tỷ","house tại Đống Đa, 4 BR, diện tích 86 mét vuông, giá dưới 47.5 B"
4788,"Nhà tại quận Tây Hồ, 4 phòng ngủ, diện tích 260 mét vuông, giá dưới 110.5 tỷ đồng.","Nhà ở Q Tây Hồ, 4 PN, 260 mét vuông, giá dưới 110.5 tỷ.","house tại Tây Hồ, 4 BR, 260 mét vuông, giá dưới 110.5 B."
4790,"Nhà 1 phòng ngủ tại quận Nam Từ Liêm, diện tích 90 mét vuông, giá dưới 24.8 tỷ đồng","Nhà 1 PN tại Q Nam Từ Liêm, diện tích 90 mét vuông, giá dưới 24.8 tỷ","house 1 BR tại Nam Từ Liêm, diện tích 90 mét vuông, giá dưới 24.8 B"
4806,"Nhà 3 phòng ngủ tại quận Đống Đa, diện tích 23 mét vuông, giá dưới 6.18 tỷ đồng.","Nhà 3 PN tại Q Đống Đa, diện tích 23 mét vuông, giá dưới 6.18 tỷ.","3 BR apartment tại Đống Đa, diện tích 23 mét vuông, giá dưới 6.18 B."
4808,"Nhà tại quận Thanh Trì, 3 phòng ngủ, diện tích 45 mét vuông, giá dưới 4.45 tỷ đồng","Nhà Q Thanh Trì, 3 PN, 45 mét vuông, giá dưới 4.45 tỷ","house tại Thanh Trì, 3 BR, 45 mét vuông, price under 4.45 B"
4813,"Nhà 5 phòng ngủ tại quận Đống Đa, diện tích 43 mét vuông, giá dưới 8.0 tỷ đồng.","Nhà 5 PN tại Q Đống Đa, diện tích 43 mét vuông, giá dưới 8.0 tỷ.","house 5 BR tại Đống Đa, diện tích 43 mét vuông, giá dưới 8.0 B."
4814,"Nhà tại quận Ba Đình, diện tích 35 mét vuông, có 3 phòng ngủ, giá dưới 8.2 tỷ đồng.","Nhà Q Ba Đình, 35 mét vuông, 3 PN, giá dưới 8.2 tỷ.","house ở Ba Đình, 35 mét vuông, 3 BR, giá dưới 8.2 B."
4815,"Nhà tại quận Bắc Từ Liêm, 3 phòng ngủ, diện tích 32 mét vuông, giá dưới 10,1 tỷ đồng.","Nhà tại Q Bắc Từ Liêm, 3 PN, diện tích 32 mét vuông, giá dưới 10,1 tỷ.","house tại Bắc Từ Liêm, 3 BR, diện tích 32 mét vuông, giá dưới 10,1 B."
4816,"Tìm nhà tại quận Long Biên, có 4 phòng ngủ, diện tích 60 mét vuông, giá dưới 13.75 tỷ đồng.","Tìm nhà tại Q Long Biên, 4 PN, 60 mét vuông, giá dưới 13.75 tỷ.","Tìm apartment tại Long Biên, 4 BR, 60 mét vuông, giá dưới 13.75 B."
4820,"Căn hộ chung cư quận Nam Từ Liêm có 2 phòng ngủ, diện tích 83.1 mét vuông, giá dưới 9.4 tỷ đồng","Căn hộ chung cư Q Nam Từ Liêm có 2 PN, diện tích 83.1 mét vuông, giá dưới 9.4 tỷ","apartment tại Nam Từ Liêm có 2 BR, diện tích 83.1 mét vuông, giá dưới 9.4 B"
4824,"Tìm căn hộ chung cư tại quận Hà Đông, có 3 phòng ngủ, diện tích 121 mét vuông, giá dưới 6.25 tỷ đồng.","Tìm căn hộ chung cư tại Q Hà Đông, 3 PN, 121 mét vuông, giá dưới 6.25 tỷ.","Tìm apartment tại Hà Đông, 3 BR, 121 mét vuông, giá dưới 6.25 B."
4828,"Nhà tại quận Tây Hồ, diện tích 43 mét vuông, có 5 phòng ngủ, giá dưới 11.2 tỷ đồng.","Nhà ở Q Tây Hồ, 43 mét vuông, 5 PN, giá dưới 11.2 tỷ.","house tại Tây Hồ, 43 mét vuông, 5 BR, giá dưới 11.2 B."
4830,"Nhà tại quận Tây Hồ, 4 phòng ngủ, diện tích 79 mét vuông, giá dưới 28.0 tỷ đồng","Nhà Q Tây Hồ, 4 PN, 79 mét vuông, giá dưới 28.0 tỷ","house tại Tây Hồ, 4 BR, 79 mét vuông, giá dưới 28.0 B"
4835,"Nhà tại quận Ba Đình, 3 phòng ngủ, diện tích 50 mét vuông, giá dưới 14.2 tỷ đồng","Nhà Q Ba Đình, 3 PN, 50 mét vuông, giá dưới 14.2 tỷ","house tại Ba Đình, 3 BR, 50 mét vuông, price under 14.2 B"
4836,"Tìm căn hộ chung cư 3 phòng ngủ tại quận Thanh Xuân, diện tích 110 mét vuông, giá dưới 9.9 tỷ đồng.","Tìm căn hộ chung cư 3 PN tại Q Thanh Xuân, diện tích 110 mét vuông, giá dưới 9.9 tỷ.","Tìm apartment 3 BR tại Thanh Xuân, diện tích 110 mét vuông, giá dưới 9.9 B."
4838,"Nhà tại quận Cầu Giấy, diện tích 50 mét vuông, có 4 phòng ngủ, giá dưới 13.5 tỷ đồng.","Nhà tại Q Cầu Giấy, diện tích 50 mét vuông, có 4 PN, giá dưới 13.5 tỷ.","house tại Cầu Giấy, diện tích 50 mét vuông, 4 BR, giá dưới 13.5 B."
4844,"Tìm nhà tại quận Đống Đa, có 3 phòng ngủ, diện tích 47 mét vuông, giá dưới 15.8 tỷ đồng.","Tìm nhà tại Q Đống Đa, 3 PN, 47 mét vuông, giá dưới 15.8 tỷ.","Search apartment/house tại Đống Đa, 3 BR, 47 mét vuông, price under 15.8 B."
4852,"Tìm căn hộ chung cư tại quận Thanh Xuân, có 3 phòng ngủ, diện tích 103 mét vuông, giá dưới 7,8 tỷ đồng.","Tìm căn hộ chung cư tại Q Thanh Xuân, 3 PN, 103 mét vuông, giá dưới 7,8 tỷ.","Tìm apartment tại Thanh Xuân, 3 BR, 103 mét vuông, giá dưới 7,8 B."
4858,"Cần bán căn hộ chung cư tại quận Gia Lâm, có 3 phòng ngủ, diện tích 101,5 mét vuông, giá dưới 8,16 tỷ đồng.","Cần bán căn hộ chung cư tại Q Gia Lâm, 3 PN, 101,5 mét vuông, giá dưới 8,16 tỷ.","Need bán apartment tại Gia Lâm, 3 BR, 101,5 mét vuông, giá dưới 8,16 B."
4860,"Tìm căn hộ chung cư 1 phòng ngủ tại quận Gia Lâm, diện tích 48.2 mét vuông, giá dưới 3.4 tỷ đồng.","Tìm căn hộ chung cư 1 PN tại Q Gia Lâm, diện tích 48.2 mét vuông, giá dưới 3.4 tỷ.","Tìm apartment 1 BR tại Gia Lâm, diện tích 48.2 mét vuông, giá dưới 3.4 B."
4863,"Cần tìm căn hộ chung cư tại quận Hoàng Mai, có 2 phòng ngủ, diện tích 55 mét vuông, giá dưới 3.85 tỷ đồng.","Tìm căn hộ chung cư tại Q Hoàng Mai, 2 PN, 55 mét vuông, giá dưới 3.85 tỷ.","Search apartment tại quận Hoàng Mai, 2 BR, 55 mét vuông, giá dưới 3.85 B."
4865,"Nhà 4 phòng ngủ tại quận Đông Anh, diện tích 157 mét vuông, giá dưới 9.2 tỷ đồng.","Nhà 4 PN tại Q Đông Anh, diện tích 157 mét vuông, giá dưới 9.2 tỷ.","house 4 BR tại Đông Anh, diện tích 157 mét vuông, giá dưới 9.2 B."
4869,"Nhà tại quận Hà Đông, diện tích 33 mét vuông, có 3 phòng ngủ, giá dưới 7.1 tỷ đồng.","Nhà tại Q Hà Đông, diện tích 33 mét vuông, có 3 PN, giá dưới 7.1 tỷ.","3 BR apartment tại Hà Đông, diện tích 33 mét vuông, giá dưới 7.1 B."
4874,"Cần tìm căn hộ chung cư tại quận Thanh Xuân, có 2 phòng ngủ, diện tích 90 mét vuông, giá dưới 5,38 tỷ đồng.","Tìm căn hộ chung cư Q Thanh Xuân, 2 PN, 90 mét vuông, giá dưới 5,38 tỷ.","Search apartment tại Thanh Xuân, 2 BR, diện tích 90 mét vuông, giá dưới 5,38 B."
4895,"Nhà tại quận Cầu Giấy, 5 phòng ngủ, diện tích 45 mét vuông, giá dưới 14.1 tỷ đồng","Nhà Q Cầu Giấy, 5 PN, 45 mét vuông, giá dưới 14.1 tỷ","house tại Cầu Giấy, 5 BR, 45 mét vuông, price under 14.1 B"
